index,county,latitude,longitude,service category,project type,parts,material,connector,equipment,land use,stakeholder,service provider,budget,construction area,load,KPI,construction period
train_3420,Riverside,33.765401000000004,-116.33420500000001,T,Electric,valve,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Dedicated Public Utility Easement,Contractor - 3rd Party,Other,32151,17.56,2,,66
train_3421,Los Angeles,33.867257,-118.330794,T,Sewer (Sanitary/Storm),line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Other,39611,10.6,2,693.6892652858867,52
train_3422,Los Angeles,34.084747,-117.886844,T,Sewer (Sanitary/Storm),main,Plastic,PP,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Other,19487,9.69,3,1158.858252612629,75
train_3423,Orange,33.65844,-117.82600900000001,T,Drainage,line,Plastic,PPE,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Unknown,43173,11.7,2,550.3270358094359,27
train_3424,Kern,35.393865999999996,-119.244846,T,Landscaping,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,38435,117.9,2,,52
train_3425,Los Angeles,33.822725,-118.264109,T,Sewer (Sanitary/Storm),line,Plastic,PPE,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Private Land Owner,Contractor - 3rd Party,Utility Owner,78372,17.86,2,544.8639621537067,55
train_3426,Ventura,34.258404999999996,-118.775026,T,Natural Gas Pipeline,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Company Contractor,Other,86396,49.67,2,923.2442099317298,57
train_3427,Los Angeles,33.736323999999996,-118.279183,O,Water Pipeline,line,Plastic,PLM,,Private Land Owner,Occupant,Other,55615,15.25,2,1009.9753382788156,51
train_3428,Ventura,34.196026,-118.992531,T,Telecommunications,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,34397,45.16,2,469.191691560347,48
train_3429,Los Angeles,34.114708,-118.192098,T,Grading,line,Plastic,PLM,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Unknown\Other,Unknown/Other,Unknown,89437,9.43,2,1164.8542609495594,50
train_3430,Los Angeles,34.148617,-118.433298,T,Grading,line,Plastic,PLM,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Private Land Owner,Contractor - 3rd Party,Unknown,32252,10.57,2,941.7255274144819,47
train_3431,Los Angeles,34.255441999999995,-118.421314,T,Landscaping,line,Steel (ST),PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,State,Utility Owner,138197,13.46,7,700.5393651711223,80
train_3432,San Bernardino,34.178336,-117.25145800000001,T,Water Pipeline,line,Plastic,MPL,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,46656,24.78,2,488.8951244428946,55
train_3433,San Diego,32.665762,-117.018657,TG,Landscaping,line,PE,M,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,22277,7.0,2,854.5655334528308,78
train_3434,Tulare,36.39177700000001,-119.37284199999999,T,Fencing,valve,Plastic,PLM,Auger (AG),Private Land Owner,Contractor - 3rd Party,Unknown,60861,79.6,3,892.1168931817363,62
train_3435,San Bernardino,34.050788,-117.250153,T,Water Pipeline,line,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,28510,7.11,2,561.5698193722741,64
train_3436,Los Angeles,34.111885,-118.26103300000001,T,Landscaping,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Easement,Unknown/Other,Unknown,35351,7.86,3,945.1325838286316,48
train_3437,Los Angeles,34.002028,-118.430656,T,Grading,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Other,Contractor - 3rd Party,Unknown,67094,11.58,2,627.3755581541543,47
train_3438,Los Angeles,33.979248,-118.21743799999999,T,Grading,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,86993,5.2,2,1157.0159648283948,50
train_3439,Los Angeles,34.037251,-118.423573,T,Grading,line,Plastic,PLM,Not Available,Private Land Owner,Contractor - 3rd Party,Unknown,21840,10.41,2,,49
train_3440,San Bernardino,34.035602000000004,-117.591528,T,Drainage,line,Plastic,MPL,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Utility Owner,60063,34.11,3,744.4403417748407,23
train_3441,Los Angeles,34.286687,-118.435079,T,Electric,main,Plastic,Other,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public Other,Contractor - 3rd Party,Utility Owner,41400,5.9,4,1043.2042738008583,80
train_3442,Los Angeles,34.173885,-118.34693700000001,T,Sewer (Sanitary/Storm),line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,23618,13.64,2,962.9124438454236,50
train_3443,Riverside,33.86055,-116.56148999999999,T,Unknown/Other,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Dedicated Public Utility Easement,Unknown/Other,Unknown,41409,31.68,2,,48
train_3444,Tulare,36.373384,-119.21176499999999,T,Electric,Not Applicable,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,45621,145.84,2,1059.3045411971,73
train_3445,Los Angeles,34.149588,-118.48970800000001,T,Water Pipeline,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,16343,11.12,2,767.4030402792308,55
train_3446,Riverside,33.99047,-117.05210100000001,T,Water Pipeline,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Other,14181,15.68,2,615.3419973307824,53
train_3447,Los Angeles,33.833744,-118.314022,T,Fencing,line,Plastic,PPE,Auger (AG),Private Land Owner,Contractor - 3rd Party,Unknown,60132,7.82,2,1161.2477819855615,46
train_3448,Los Angeles,34.078294,-118.18578500000001,T,Sewer (Sanitary/Storm),line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,43500,11.68,2,458.234955170282,45
train_3449,Los Angeles,34.280333,-117.86614099999998,T,Cable Television,line,Steel (ST),PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Company,Utility Owner,66324,224.6,7,929.9563312493783,90
train_3450,San Diego,32.759266,-116.997091,TG,Natural Gas Pipeline,line,,MPL,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Public City Street,Contractor - Company,Utility Owner,37667,13.7,7,,72
train_3451,Orange,33.611945,-117.66586699999999,T,Grading,main,Steel (ST),MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Unknown,74305,14.64,4,963.7129385834427,84
train_3452,Riverside,33.86055,-116.56148999999999,T,Irrigation,line,Plastic,PPE,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Private Easement,Contractor - 3rd Party,Other,26633,30.68,2,,54
train_3453,Los Angeles,33.993396000000004,-118.465193,T,Sewer (Sanitary/Storm),line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public Other,Contractor - 3rd Party,Unknown,28443,11.27,2,,35
train_3454,San Luis Obispo,35.23575,-120.615973,T,Site Development,valve,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,39921,78.07,3,494.01573481173483,65
train_3455,Los Angeles,34.261962,-118.336078,T,Bldg. Construction,line,Cast Iron (CI),MPL,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,26510,15.23,3,1180.4311365509482,75
train_3456,Riverside,33.818256,-116.466743,T,Sewer (Sanitary/Storm),line,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,64437,20.87,2,560.4790693155988,55
train_3457,Tulare,36.373384,-119.21176499999999,T,Electric,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,51826,149.48,2,740.3383497200946,54
train_3458,San Bernardino,34.124199,-117.181054,T,Water Pipeline,line,Plastic,PP,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Public City Street,Contractor - 3rd Party,Utility Owner,58251,37.37,3,730.0798561861025,66
train_3459,Los Angeles,34.042286,-117.756106,T,Water Pipeline,main,Plastic,PP,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Municipality,Utility Owner,95129,13.71,4,547.9113112180781,94
train_3460,Los Angeles,34.148617,-118.433298,T,Grading,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Company Contractor,Other,56278,3.85,2,992.4071048465672,52
train_3461,Los Angeles,34.028127000000005,-118.28483,T,Sewer (Sanitary/Storm),line,Plastic,M,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,43414,7.03,2,832.7686387333316,50
train_3462,Los Angeles,34.322618,-118.23756999999999,T,Grading,valve,Plastic,MPL,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,29701,53.06,2,505.3382984187784,70
train_3463,Los Angeles,34.224191999999995,-118.632384,T,Water Pipeline,main,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,43717,18.13,16,823.3743531455766,77
train_3464,Los Angeles,34.037251,-118.423573,T,Sewer (Sanitary/Storm),line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,33312,13.48,2,,46
train_3465,Riverside,33.652315,-117.37551200000001,T,Sewer (Sanitary/Storm),Not Applicable,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,49912,54.95,4,790.2848682883435,104
train_3466,Santa Barbara,34.653533,-120.007153,T,Fencing,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,7824,121.89,2,1006.4498707303168,52
train_3467,Los Angeles,34.74739,-118.369249,T,Unknown/Other,valve,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public Other,Contractor - 3rd Party,Utility Owner,86637,276.57,2,1138.661397432661,65
train_3468,Los Angeles,34.092566999999995,-118.53436299999998,T,Landscaping,valve,Plastic,PP,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Public City Street,Contractor - 3rd Party,Utility Owner,26752,32.12,3,546.4021564379034,77
train_3469,San Diego,32.773983,-117.142706,O,Grading,main,PE,MPL,,Public City Street,Contractor - 3rd Party,Unknown,33005,8.03,4,,99
train_3470,San Diego,33.0824,-117.127641,TG,Sewer (Sanitary/Storm),valve,PE,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Unknown,Contractor - 3rd Party,Unknown,32624,34.18,3,782.4419899532202,85
train_3471,Los Angeles,34.123286,-118.758541,T,Drainage,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Unknown/Other,Unknown,26682,38.6,2,428.8006257701566,48
train_3472,Los Angeles,34.076198,-118.310722,T,Street Light,line,Steel (ST),MPL,Boring Equipment (BE),Public City Street,Contractor - 3rd Party,Unknown,56938,7.56,7,,58
train_3473,Orange,33.72524,-118.051579,T,Electric,line,Plastic,PLM,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Unknown,54066,9.29,2,649.8397219921633,28
train_3474,Los Angeles,33.74212,-118.312878,T,Water Pipeline,line,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Municipality,Utility Owner,22187,4.23,2,706.4351716581361,64
train_3475,Riverside,33.996484,-117.53133500000001,T,Cable Television,line,Plastic other than PE or PVC (PO),PP,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Company Contractor,Unknown,29816,23.76,2,653.2620585671502,66
train_3476,Los Angeles,33.942387,-118.41606200000001,T,Bldg. Construction,line,Steel (ST),PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Other,Contractor - 3rd Party,Utility Owner,55794,19.66,7,910.5411856817736,92
train_3477,Los Angeles,33.975332,-118.35525200000001,T,Grading,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Other,37670,8.74,3,506.3755834732343,96
train_3478,Riverside,33.86055,-116.56148999999999,T,Natural Gas Pipeline,main,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Developer,Utility Owner,33774,30.83,4,767.251592620118,85
train_3479,San Bernardino,34.137617,-117.6,T,Landscaping,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Unknown,53301,13.48,2,855.2112857669538,47
train_3480,Orange,33.721131,-117.90511000000001,T,Grading,other,Steel (ST),PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Other,75349,16.42,5,,85
train_3481,San Diego,34.446201,-119.762794,TG,Sewer (Sanitary/Storm),line,PE,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Unknown\Other,Contractor - 3rd Party,Unknown,15373,16.15,2,860.9117410576424,64
train_3482,Santa Barbara,34.959340000000005,-120.490081,T,Landscaping,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Utility Owner,67897,41.57,2,400.6187182729384,55
train_3483,Los Angeles,33.974883,-117.900676,T,Storm Drain/Culvert,line,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,65325,14.26,3,685.6648092973992,54
train_3484,Los Angeles,34.15404,-118.593153,T,Sewer (Sanitary/Storm),line,Steel (ST),PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,30644,11.85,7,692.7481631680043,76
